CO,PM10,PM25,NO2,NO,NOX,ville,annee,mois,jour,heure,AQI,temperature,vent,pluie,humidite
,2.8,6.2,0.0,6.2,,GENNEVILLIERS,2025.0,8.0,15.0,5.0,25.833333333333336,1,3,2,3
,4.2,10.1,0.9,11.5,,GENNEVILLIERS,2025.0,8.0,15.0,6.0,42.083333333333336,3,1,2,4
,3.1,8.2,0.8,9.4,,GENNEVILLIERS,2025.0,8.0,15.0,7.0,34.166666666666664,4,1,1,4
,2.7,5.4,0.9,6.7,,GENNEVILLIERS,2025.0,8.0,15.0,8.0,22.500000000000004,1,1,1,1
,5.2,5.5,1.0,7.1,,GENNEVILLIERS,2025.0,8.0,15.0,9.0,22.916666666666668,3,1,2,4
,6.8,6.0,1.1,7.7,,GENNEVILLIERS,2025.0,8.0,15.0,10.0,25.0,2,4,1,2
,7.0,4.6,0.6,5.5,,GENNEVILLIERS,2025.0,8.0,15.0,11.0,19.166666666666668,3,3,2,1
,4.4,4.1,0.5,4.7,,GENNEVILLIERS,2025.0,8.0,15.0,12.0,17.083333333333332,1,3,2,2
,3.2,3.6,0.4,4.3,,GENNEVILLIERS,2025.0,8.0,15.0,13.0,15.000000000000002,3,2,4,4
,3.1,3.4,0.3,3.9,,GENNEVILLIERS,2025.0,8.0,15.0,14.0,14.166666666666668,1,1,1,3
,2.4,3.3,0.2,3.6,,GENNEVILLIERS,2025.0,8.0,15.0,15.0,13.75,4,2,4,3
,3.0,4.1,0.3,4.7,,GENNEVILLIERS,2025.0,8.0,15.0,16.0,17.083333333333332,2,3,4,1
,6.8,5.1,0.2,5.5,,GENNEVILLIERS,2025.0,8.0,15.0,17.0,21.25,4,3,3,2
,9.5,7.8,0.2,8.1,,GENNEVILLIERS,2025.0,8.0,15.0,18.0,32.5,4,2,2,4
,10.7,12.8,0.1,12.9,,GENNEVILLIERS,2025.0,8.0,15.0,19.0,52.472103004291846,1,3,2,1
,11.5,22.3,0.3,22.7,,GENNEVILLIERS,2025.0,8.0,15.0,20.0,72.45064377682404,1,3,2,2
,10.4,20.7,0.0,20.7,,GENNEVILLIERS,2025.0,8.0,15.0,21.0,69.08583690987125,1,4,2,1
,7.6,14.7,0.0,14.7,,GENNEVILLIERS,2025.0,8.0,15.0,22.0,56.46781115879829,1,1,4,2
,5.4,9.5,0.1,9.7,,GENNEVILLIERS,2025.0,8.0,15.0,23.0,39.583333333333336,4,1,4,3
,4.5,7.8,0.1,8.1,,GENNEVILLIERS,2025.0,8.0,16.0,0.0,32.5,1,3,4,1
,4.0,7.5,0.1,7.7,,GENNEVILLIERS,2025.0,8.0,16.0,1.0,31.250000000000004,1,3,4,4
,4.0,7.3,0.1,7.5,,GENNEVILLIERS,2025.0,8.0,16.0,2.0,30.416666666666668,4,4,2,2
,4.4,7.4,0.1,7.6,,GENNEVILLIERS,2025.0,8.0,16.0,3.0,30.833333333333336,2,2,1,4
,5.5,8.6,0.3,9.0,,GENNEVILLIERS,2025.0,8.0,16.0,4.0,35.833333333333336,2,4,1,1
,8.8,9.2,0.4,9.7,,GENNEVILLIERS,2025.0,8.0,16.0,5.0,38.333333333333336,3,4,2,1
,14.8,9.9,0.6,10.7,,GENNEVILLIERS,2025.0,8.0,16.0,6.0,41.25000000000001,4,2,1,2
,26.4,8.4,0.7,9.5,,GENNEVILLIERS,2025.0,8.0,16.0,7.0,35.00000000000001,1,3,3,2
,27.8,7.8,0.7,8.9,,GENNEVILLIERS,2025.0,8.0,16.0,8.0,32.5,3,1,3,1
,23.5,7.5,0.8,8.8,,GENNEVILLIERS,2025.0,8.0,16.0,9.0,31.250000000000004,2,4,1,1
,18.9,6.3,0.9,7.7,,GENNEVILLIERS,2025.0,8.0,16.0,10.0,26.25,2,4,1,2
,17.0,5.1,0.8,6.4,,GENNEVILLIERS,2025.0,8.0,16.0,11.0,21.25,4,1,4,3
,16.8,5.0,0.7,6.1,,GENNEVILLIERS,2025.0,8.0,16.0,12.0,20.833333333333336,1,4,2,4
,17.9,4.8,0.6,5.7,,GENNEVILLIERS,2025.0,8.0,16.0,13.0,20.0,1,2,2,4
,13.6,5.0,0.6,5.8,,GENNEVILLIERS,2025.0,8.0,16.0,14.0,20.833333333333336,3,1,3,1
,9.9,4.1,0.5,4.9,,GENNEVILLIERS,2025.0,8.0,16.0,15.0,17.083333333333332,2,1,1,1
,11.2,4.7,0.5,5.4,,GENNEVILLIERS,2025.0,8.0,16.0,16.0,19.583333333333336,3,2,1,2
,11.0,5.6,0.5,6.5,,GENNEVILLIERS,2025.0,8.0,16.0,17.0,23.33333333333333,3,2,3,4
,11.7,7.1,0.5,7.9,,GENNEVILLIERS,2025.0,8.0,16.0,18.0,29.583333333333336,3,1,3,4
,13.1,9.1,0.3,9.4,,GENNEVILLIERS,2025.0,8.0,16.0,19.0,37.91666666666667,1,2,4,1
,13.8,9.8,0.1,10.1,,GENNEVILLIERS,2025.0,8.0,16.0,20.0,40.833333333333336,2,4,4,3
,12.5,8.5,0.1,8.7,,GENNEVILLIERS,2025.0,8.0,16.0,21.0,35.41666666666667,3,3,1,1
,11.8,9.9,0.1,10.0,,GENNEVILLIERS,2025.0,8.0,16.0,22.0,41.25000000000001,2,4,3,1
,10.4,7.8,0.0,7.9,,GENNEVILLIERS,2025.0,8.0,16.0,23.0,32.5,2,2,1,1
,10.0,9.8,0.0,9.8,,GENNEVILLIERS,2025.0,8.0,17.0,0.0,40.833333333333336,3,4,3,4
,11.1,8.6,0.0,8.6,,GENNEVILLIERS,2025.0,8.0,17.0,1.0,35.833333333333336,3,3,3,3
,11.6,7.0,0.0,7.0,,GENNEVILLIERS,2025.0,8.0,17.0,2.0,29.166666666666668,4,3,3,3
,11.6,5.9,0.0,5.9,,GENNEVILLIERS,2025.0,8.0,17.0,3.0,24.583333333333336,1,3,2,4
,10.0,6.5,0.1,6.6,,GENNEVILLIERS,2025.0,8.0,17.0,4.0,27.083333333333336,2,2,2,3
,8.7,6.7,0.1,6.8,,GENNEVILLIERS,2025.0,8.0,17.0,5.0,27.916666666666668,3,2,2,4
,8.8,7.1,0.3,7.5,,GENNEVILLIERS,2025.0,8.0,17.0,6.0,29.583333333333336,3,2,4,2
,9.0,6.5,0.8,7.6,,GENNEVILLIERS,2025.0,8.0,17.0,7.0,27.083333333333336,2,3,4,2
,9.1,6.4,1.2,8.2,,GENNEVILLIERS,2025.0,8.0,17.0,8.0,26.66666666666667,3,2,3,4
,9.9,5.4,0.8,6.6,,GENNEVILLIERS,2025.0,8.0,17.0,9.0,22.500000000000004,4,1,2,4
,9.5,5.1,0.9,6.5,,GENNEVILLIERS,2025.0,8.0,17.0,10.0,21.25,2,4,3,4
,9.2,5.6,1.0,7.1,,GENNEVILLIERS,2025.0,8.0,17.0,11.0,23.33333333333333,3,4,2,4
,9.0,4.5,0.5,5.3,,GENNEVILLIERS,2025.0,8.0,17.0,12.0,18.75,2,1,4,4
,6.8,4.3,0.5,4.9,,GENNEVILLIERS,2025.0,8.0,17.0,13.0,17.916666666666668,3,2,4,4
,6.3,4.3,0.4,5.0,,GENNEVILLIERS,2025.0,8.0,17.0,14.0,17.916666666666668,3,4,1,3
,5.4,5.9,1.2,7.7,,GENNEVILLIERS,2025.0,8.0,17.0,15.0,24.583333333333336,1,3,3,2
,4.4,4.6,0.5,5.4,,GENNEVILLIERS,2025.0,8.0,17.0,16.0,19.166666666666668,2,4,4,2
,4.0,5.5,0.4,6.1,,GENNEVILLIERS,2025.0,8.0,17.0,17.0,22.916666666666668,1,4,2,1
,3.6,7.6,0.4,8.1,,GENNEVILLIERS,2025.0,8.0,17.0,18.0,31.666666666666668,3,4,4,2
,4.0,11.2,0.2,11.5,,GENNEVILLIERS,2025.0,8.0,17.0,19.0,46.66666666666666,2,2,2,2
,5.0,17.6,0.0,17.7,,GENNEVILLIERS,2025.0,8.0,17.0,20.0,62.56652360515022,2,1,3,1
,5.8,15.9,0.0,15.9,,GENNEVILLIERS,2025.0,8.0,17.0,21.0,58.99141630901288,4,4,3,1
,6.3,11.1,0.0,11.1,,GENNEVILLIERS,2025.0,8.0,17.0,22.0,46.25,4,3,3,4
,6.5,11.7,0.1,11.7,,GENNEVILLIERS,2025.0,8.0,17.0,23.0,48.75,3,4,4,4
,6.7,8.4,0.0,8.4,,GENNEVILLIERS,2025.0,8.0,18.0,0.0,35.00000000000001,3,2,4,2
,7.0,7.2,0.0,7.2,,GENNEVILLIERS,2025.0,8.0,18.0,1.0,30.000000000000004,3,2,3,1
,6.9,6.7,0.0,6.7,,GENNEVILLIERS,2025.0,8.0,18.0,2.0,27.916666666666668,3,3,4,4
,6.4,5.5,0.0,5.5,,GENNEVILLIERS,2025.0,8.0,18.0,3.0,22.916666666666668,4,4,3,3
,5.6,7.6,0.0,7.7,,GENNEVILLIERS,2025.0,8.0,18.0,4.0,31.666666666666668,2,4,3,4
,5.9,14.5,0.2,14.9,,GENNEVILLIERS,2025.0,8.0,18.0,5.0,56.04721030042919,1,3,3,4
,6.7,15.3,1.9,18.2,,GENNEVILLIERS,2025.0,8.0,18.0,6.0,57.72961373390558,2,1,1,1
,7.8,12.6,2.3,16.1,,GENNEVILLIERS,2025.0,8.0,18.0,7.0,52.05150214592275,2,2,2,2
,8.9,11.0,2.9,15.5,,GENNEVILLIERS,2025.0,8.0,18.0,8.0,45.833333333333336,4,1,1,2
,11.1,12.7,3.7,18.5,,GENNEVILLIERS,2025.0,8.0,18.0,9.0,52.261802575107296,2,1,3,3
,11.8,12.1,3.1,16.8,,GENNEVILLIERS,2025.0,8.0,18.0,10.0,51.0,2,4,4,2
,8.8,9.4,1.8,12.1,,GENNEVILLIERS,2025.0,8.0,18.0,11.0,39.16666666666667,3,3,4,1
,9.2,11.5,2.1,14.6,,GENNEVILLIERS,2025.0,8.0,18.0,12.0,47.91666666666667,1,2,1,3
,10.0,10.5,1.6,12.9,,GENNEVILLIERS,2025.0,8.0,18.0,13.0,43.75,2,1,3,2
,9.4,9.9,1.2,11.7,,GENNEVILLIERS,2025.0,8.0,18.0,14.0,41.25000000000001,2,1,2,1
,7.8,11.6,1.4,13.7,,GENNEVILLIERS,2025.0,8.0,18.0,15.0,48.333333333333336,1,4,2,1
,7.1,8.6,0.7,9.7,,GENNEVILLIERS,2025.0,8.0,18.0,16.0,35.833333333333336,3,4,4,4
,7.2,10.5,1.0,12.0,,GENNEVILLIERS,2025.0,8.0,18.0,17.0,43.75,4,4,2,2
,7.0,9.1,0.4,9.6,,GENNEVILLIERS,2025.0,8.0,18.0,18.0,37.91666666666667,4,3,1,4
,6.8,14.3,0.4,14.9,,GENNEVILLIERS,2025.0,8.0,18.0,19.0,55.62660944206009,2,2,4,2
,7.6,17.1,0.2,17.4,,GENNEVILLIERS,2025.0,8.0,18.0,20.0,61.51502145922747,3,2,2,2
,8.2,21.8,0.2,22.1,,GENNEVILLIERS,2025.0,8.0,18.0,21.0,71.3991416309013,4,4,3,4
,7.8,19.0,0.3,19.3,,GENNEVILLIERS,2025.0,8.0,18.0,22.0,65.5107296137339,4,1,2,4
,7.1,13.2,0.1,13.4,,GENNEVILLIERS,2025.0,8.0,18.0,23.0,53.31330472103004,4,4,1,4
,7.3,10.3,0.1,10.5,,GENNEVILLIERS,2025.0,8.0,19.0,0.0,42.91666666666667,4,4,2,2
,7.3,8.2,0.1,8.3,,GENNEVILLIERS,2025.0,8.0,19.0,1.0,34.166666666666664,4,3,2,1
,7.1,7.2,0.1,7.2,,GENNEVILLIERS,2025.0,8.0,19.0,2.0,30.000000000000004,2,4,1,2
,7.2,7.5,0.1,7.7,,GENNEVILLIERS,2025.0,8.0,19.0,3.0,31.250000000000004,4,2,1,4
,7.7,10.3,0.2,10.8,,GENNEVILLIERS,2025.0,8.0,19.0,4.0,42.91666666666667,2,4,1,1
,8.4,17.7,0.4,18.4,,GENNEVILLIERS,2025.0,8.0,19.0,5.0,62.776824034334766,1,2,3,1
,10.2,20.3,1.0,21.8,,GENNEVILLIERS,2025.0,8.0,19.0,6.0,68.24463519313305,1,1,2,1
,12.0,24.4,2.0,27.6,,GENNEVILLIERS,2025.0,8.0,19.0,7.0,76.86695278969957,3,2,3,4
,,28.5,4.7,35.7,,GENNEVILLIERS,2025.0,8.0,19.0,8.0,85.4892703862661,2,2,3,2
,,30.8,8.1,43.2,,GENNEVILLIERS,2025.0,8.0,19.0,9.0,90.32618025751074,3,4,1,1
,,43.5,15.4,67.1,,GENNEVILLIERS,2025.0,8.0,19.0,10.0,120.69849246231156,1,2,4,3
,,34.6,9.0,48.4,,GENNEVILLIERS,2025.0,8.0,19.0,11.0,98.3175965665236,1,2,3,2
,,19.8,3.2,24.7,,GENNEVILLIERS,2025.0,8.0,19.0,12.0,67.19313304721031,1,1,2,3
,9.2,16.2,1.6,18.6,,GENNEVILLIERS,2025.0,8.0,19.0,13.0,59.622317596566525,1,2,1,2
,8.5,10.6,0.5,11.4,,GENNEVILLIERS,2025.0,8.0,19.0,14.0,44.16666666666667,4,2,3,2
,10.0,9.2,0.2,9.4,,GENNEVILLIERS,2025.0,8.0,19.0,15.0,38.333333333333336,1,4,2,3
,11.9,8.4,0.2,8.9,,GENNEVILLIERS,2025.0,8.0,19.0,16.0,35.00000000000001,4,3,2,2
,13.4,6.2,0.1,6.5,,GENNEVILLIERS,2025.0,8.0,19.0,17.0,25.833333333333336,4,4,2,4
,14.2,6.6,0.0,6.7,,GENNEVILLIERS,2025.0,8.0,19.0,18.0,27.5,3,1,3,2
,14.8,6.7,0.0,6.7,,GENNEVILLIERS,2025.0,8.0,19.0,19.0,27.916666666666668,4,4,1,1
,16.7,7.3,0.0,7.3,,GENNEVILLIERS,2025.0,8.0,19.0,20.0,30.416666666666668,3,2,1,4
,13.8,6.9,0.0,6.9,,GENNEVILLIERS,2025.0,8.0,19.0,21.0,28.750000000000004,4,3,4,2
,15.7,8.2,0.0,8.2,,GENNEVILLIERS,2025.0,8.0,19.0,22.0,34.166666666666664,4,4,2,3
,16.3,11.0,0.1,11.1,,GENNEVILLIERS,2025.0,8.0,19.0,23.0,45.833333333333336,1,4,1,3
,17.0,17.1,0.2,17.4,,GENNEVILLIERS,2025.0,8.0,20.0,0.0,61.51502145922747,2,1,4,2
,18.6,19.0,0.2,19.4,,GENNEVILLIERS,2025.0,8.0,20.0,1.0,65.5107296137339,4,2,4,1
,17.7,15.2,0.2,15.7,,GENNEVILLIERS,2025.0,8.0,20.0,2.0,57.51931330472103,2,4,1,3
,17.0,16.9,0.4,17.4,,GENNEVILLIERS,2025.0,8.0,20.0,3.0,61.09442060085837,2,4,1,4
,15.3,18.5,0.4,19.1,,GENNEVILLIERS,2025.0,8.0,20.0,4.0,64.45922746781116,2,3,1,4
,16.5,20.0,0.6,20.9,,GENNEVILLIERS,2025.0,8.0,20.0,5.0,67.61373390557941,4,1,3,2
,19.4,30.7,1.6,33.1,,GENNEVILLIERS,2025.0,8.0,20.0,6.0,90.1158798283262,2,2,1,2
,19.3,23.5,15.9,47.7,,GENNEVILLIERS,2025.0,8.0,20.0,7.0,74.97424892703863,4,4,1,3
,19.0,19.3,7.8,31.3,,GENNEVILLIERS,2025.0,8.0,20.0,8.0,66.14163090128756,1,3,3,1
,18.7,15.2,2.2,18.6,,GENNEVILLIERS,2025.0,8.0,20.0,9.0,57.51931330472103,4,4,1,4
,20.2,14.1,2.4,17.8,,GENNEVILLIERS,2025.0,8.0,20.0,10.0,55.20600858369099,3,4,1,1
,21.6,14.0,2.1,17.1,,GENNEVILLIERS,2025.0,8.0,20.0,11.0,54.99570815450644,1,1,1,3
,24.9,14.2,2.1,17.5,,GENNEVILLIERS,2025.0,8.0,20.0,12.0,55.41630901287554,2,3,2,3
,23.4,13.8,1.4,15.9,,GENNEVILLIERS,2025.0,8.0,20.0,13.0,54.57510729613734,2,3,3,3
,17.1,12.5,1.5,14.7,,GENNEVILLIERS,2025.0,8.0,20.0,14.0,51.8412017167382,3,2,1,3
,13.4,12.2,0.9,13.5,,GENNEVILLIERS,2025.0,8.0,20.0,15.0,51.21030042918455,1,4,3,4
,8.8,12.0,0.8,13.3,,GENNEVILLIERS,2025.0,8.0,20.0,16.0,50.0,3,3,4,1
,12.0,12.7,0.7,13.8,,GENNEVILLIERS,2025.0,8.0,20.0,17.0,52.261802575107296,2,4,4,3
,14.3,12.5,0.6,13.5,,GENNEVILLIERS,2025.0,8.0,20.0,18.0,51.8412017167382,4,4,3,4
,14.0,11.6,0.4,12.1,,GENNEVILLIERS,2025.0,8.0,20.0,19.0,48.333333333333336,2,2,1,1
,12.5,10.8,0.1,11.0,,GENNEVILLIERS,2025.0,8.0,20.0,20.0,45.00000000000001,3,2,3,1
,9.7,8.3,0.1,8.4,,GENNEVILLIERS,2025.0,8.0,20.0,21.0,34.583333333333336,4,3,2,1
,8.7,9.3,0.1,9.5,,GENNEVILLIERS,2025.0,8.0,20.0,22.0,38.75000000000001,4,4,4,4
,7.6,6.7,0.1,6.8,,GENNEVILLIERS,2025.0,8.0,20.0,23.0,27.916666666666668,2,3,3,2
,7.9,7.2,0.1,7.3,,GENNEVILLIERS,2025.0,8.0,21.0,0.0,30.000000000000004,4,4,1,2
,7.4,6.5,0.1,6.7,,GENNEVILLIERS,2025.0,8.0,21.0,1.0,27.083333333333336,1,3,1,2
,7.7,7.0,0.2,7.4,,GENNEVILLIERS,2025.0,8.0,21.0,2.0,29.166666666666668,2,3,4,3
,8.3,9.1,0.4,9.8,,GENNEVILLIERS,2025.0,8.0,21.0,3.0,37.91666666666667,2,4,2,2
,8.5,9.3,0.1,9.7,,GENNEVILLIERS,2025.0,8.0,21.0,4.0,38.75000000000001,1,1,4,2
,8.8,17.5,0.4,18.0,,GENNEVILLIERS,2025.0,8.0,21.0,5.0,62.35622317596567,2,2,1,4
,10.2,19.4,1.4,21.6,,GENNEVILLIERS,2025.0,8.0,21.0,6.0,66.3519313304721,3,4,2,3
,9.7,18.4,4.2,24.9,,GENNEVILLIERS,2025.0,8.0,21.0,7.0,64.2489270386266,3,3,3,4
,8.3,15.8,3.7,21.5,,GENNEVILLIERS,2025.0,8.0,21.0,8.0,58.78111587982833,2,1,4,4
,6.7,12.1,3.6,17.6,,GENNEVILLIERS,2025.0,8.0,21.0,9.0,51.0,1,3,3,2
,8.1,12.8,3.0,17.3,,GENNEVILLIERS,2025.0,8.0,21.0,10.0,52.472103004291846,4,1,3,1
,6.1,9.8,1.9,12.7,,GENNEVILLIERS,2025.0,8.0,21.0,11.0,40.833333333333336,1,4,1,1
,5.7,9.3,1.7,12.0,,GENNEVILLIERS,2025.0,8.0,21.0,12.0,38.75000000000001,3,2,1,3
,5.1,7.7,1.2,9.5,,GENNEVILLIERS,2025.0,8.0,21.0,13.0,32.083333333333336,2,3,2,4
,5.0,7.7,1.0,9.3,,GENNEVILLIERS,2025.0,8.0,21.0,14.0,32.083333333333336,1,1,3,3
,5.3,7.9,0.9,9.3,,GENNEVILLIERS,2025.0,8.0,21.0,15.0,32.91666666666667,4,1,2,1
,3.4,8.2,0.8,9.4,,GENNEVILLIERS,2025.0,8.0,21.0,16.0,34.166666666666664,4,2,2,4
,3.5,8.5,0.8,9.8,,GENNEVILLIERS,2025.0,8.0,21.0,17.0,35.41666666666667,4,3,4,4
,3.0,8.0,0.4,8.7,,GENNEVILLIERS,2025.0,8.0,21.0,18.0,33.333333333333336,4,4,4,3
,3.3,11.7,0.2,12.1,,GENNEVILLIERS,2025.0,8.0,21.0,19.0,48.75,1,4,1,4
,4.5,11.3,0.1,11.4,,GENNEVILLIERS,2025.0,8.0,21.0,20.0,47.08333333333334,4,3,3,4
,6.3,7.2,0.1,7.5,,GENNEVILLIERS,2025.0,8.0,21.0,21.0,30.000000000000004,3,2,2,3
,5.4,6.8,0.1,6.9,,GENNEVILLIERS,2025.0,8.0,21.0,22.0,28.333333333333336,4,2,3,3
,4.7,5.9,0.1,6.1,,GENNEVILLIERS,2025.0,8.0,21.0,23.0,24.583333333333336,3,2,1,4
,4.7,5.9,0.1,6.1,,GENNEVILLIERS,2025.0,8.0,22.0,0.0,24.583333333333336,1,1,3,4
,4.4,5.3,0.1,5.5,,GENNEVILLIERS,2025.0,8.0,22.0,1.0,22.083333333333336,3,1,2,3
,4.3,4.9,0.1,5.1,,GENNEVILLIERS,2025.0,8.0,22.0,2.0,20.416666666666668,1,2,2,1
,4.6,7.3,0.1,7.5,,GENNEVILLIERS,2025.0,8.0,22.0,3.0,30.416666666666668,4,3,3,4
,5.1,12.1,0.2,12.4,,GENNEVILLIERS,2025.0,8.0,22.0,4.0,51.0,2,4,3,3
,7.2,20.5,0.5,21.2,,GENNEVILLIERS,2025.0,8.0,22.0,5.0,68.66523605150215,3,1,3,2
,12.4,34.6,3.9,40.5,,GENNEVILLIERS,2025.0,8.0,22.0,6.0,98.3175965665236,3,2,2,3
,8.0,23.4,4.4,30.1,,GENNEVILLIERS,2025.0,8.0,22.0,7.0,74.76394849785407,2,1,2,3
,3.6,10.0,2.2,13.3,,GENNEVILLIERS,2025.0,8.0,22.0,8.0,41.66666666666667,1,1,4,1
,3.2,7.5,1.9,10.3,,GENNEVILLIERS,2025.0,8.0,22.0,9.0,31.250000000000004,1,2,2,2
,2.7,5.5,1.3,7.4,,GENNEVILLIERS,2025.0,8.0,22.0,10.0,22.916666666666668,4,3,3,4
,2.3,5.1,1.0,6.7,,GENNEVILLIERS,2025.0,8.0,22.0,11.0,21.25,3,4,2,3
,2.7,5.4,1.0,6.9,,GENNEVILLIERS,2025.0,8.0,22.0,12.0,22.500000000000004,1,3,3,3
,3.9,5.5,1.0,7.0,,GENNEVILLIERS,2025.0,8.0,22.0,13.0,22.916666666666668,4,1,2,1
,2.5,5.1,0.8,6.4,,GENNEVILLIERS,2025.0,8.0,22.0,14.0,21.25,1,3,2,3
,2.4,5.3,0.7,6.3,,GENNEVILLIERS,2025.0,8.0,22.0,15.0,22.083333333333336,2,3,3,3
,2.4,4.4,0.5,5.3,,GENNEVILLIERS,2025.0,8.0,22.0,16.0,18.333333333333336,2,4,1,4
,3.5,6.3,0.6,7.2,,GENNEVILLIERS,2025.0,8.0,22.0,17.0,26.25,2,2,4,3
,3.0,10.6,0.8,11.8,,GENNEVILLIERS,2025.0,8.0,22.0,18.0,44.16666666666667,4,2,2,1
,2.7,10.8,0.2,11.2,,GENNEVILLIERS,2025.0,8.0,22.0,19.0,45.00000000000001,3,2,1,3
,3.7,24.9,0.3,25.4,,GENNEVILLIERS,2025.0,8.0,22.0,20.0,77.91845493562232,2,3,2,2
,4.1,20.1,0.2,20.5,,GENNEVILLIERS,2025.0,8.0,22.0,21.0,67.82403433476395,2,3,2,3
,4.3,12.2,0.1,12.4,,GENNEVILLIERS,2025.0,8.0,22.0,22.0,51.21030042918455,1,4,2,1
,3.5,10.7,0.0,10.7,,GENNEVILLIERS,2025.0,8.0,22.0,23.0,44.583333333333336,2,2,3,2
,4.4,13.4,0.0,13.4,,GENNEVILLIERS,2025.0,8.0,23.0,0.0,53.73390557939914,3,4,2,1
,4.6,16.9,0.1,16.9,,GENNEVILLIERS,2025.0,8.0,23.0,1.0,61.09442060085837,4,4,1,3
,4.3,15.2,0.0,15.3,,GENNEVILLIERS,2025.0,8.0,23.0,2.0,57.51931330472103,2,3,2,3
,4.6,14.5,0.1,14.6,,GENNEVILLIERS,2025.0,8.0,23.0,3.0,56.04721030042919,4,2,2,1
,4.4,17.4,0.1,17.6,,GENNEVILLIERS,2025.0,8.0,23.0,4.0,62.14592274678112,4,1,2,4
,4.9,23.3,0.3,23.7,,GENNEVILLIERS,2025.0,8.0,23.0,5.0,74.55364806866953,3,1,3,3
,5.5,22.2,1.4,24.3,,GENNEVILLIERS,2025.0,8.0,23.0,6.0,72.24034334763948,1,3,3,2
,4.8,18.7,2.9,23.1,,GENNEVILLIERS,2025.0,8.0,23.0,7.0,64.87982832618026,1,3,1,1
,5.1,17.2,3.8,23.1,,GENNEVILLIERS,2025.0,8.0,23.0,8.0,61.72532188841202,4,3,3,3
,5.1,13.9,3.2,18.7,,GENNEVILLIERS,2025.0,8.0,23.0,9.0,54.78540772532189,2,3,2,2
,3.8,8.1,1.2,9.9,,GENNEVILLIERS,2025.0,8.0,23.0,10.0,33.75,4,1,3,3
,3.5,6.1,0.8,7.3,,GENNEVILLIERS,2025.0,8.0,23.0,11.0,25.416666666666668,1,2,4,3
,3.2,4.5,0.5,5.3,,GENNEVILLIERS,2025.0,8.0,23.0,12.0,18.75,2,4,3,4
,3.6,4.2,0.4,4.7,,GENNEVILLIERS,2025.0,8.0,23.0,13.0,17.500000000000004,1,1,2,4
,4.2,4.4,0.3,4.8,,GENNEVILLIERS,2025.0,8.0,23.0,14.0,18.333333333333336,3,2,2,1
,4.2,4.6,0.2,5.0,,GENNEVILLIERS,2025.0,8.0,23.0,15.0,19.166666666666668,1,3,4,2
,4.6,5.4,0.3,5.7,,GENNEVILLIERS,2025.0,8.0,23.0,16.0,22.500000000000004,2,4,3,2
,5.8,8.0,0.3,8.5,,GENNEVILLIERS,2025.0,8.0,23.0,17.0,33.333333333333336,2,2,2,2
,6.8,9.4,0.3,9.9,,GENNEVILLIERS,2025.0,8.0,23.0,18.0,39.16666666666667,4,2,3,3
,8.1,10.4,0.2,10.8,,GENNEVILLIERS,2025.0,8.0,23.0,19.0,43.333333333333336,2,4,3,3
,8.8,12.3,0.2,12.7,,GENNEVILLIERS,2025.0,8.0,23.0,20.0,51.4206008583691,3,2,2,1
,9.0,12.6,0.3,13.1,,GENNEVILLIERS,2025.0,8.0,23.0,21.0,52.05150214592275,1,2,1,1
,9.9,20.1,0.6,21.2,,GENNEVILLIERS,2025.0,8.0,23.0,22.0,67.82403433476395,4,4,3,3
,10.4,26.7,0.4,27.2,,GENNEVILLIERS,2025.0,8.0,23.0,23.0,81.70386266094421,4,4,4,3
,10.0,19.3,0.3,19.8,,GENNEVILLIERS,2025.0,8.0,24.0,0.0,66.14163090128756,2,1,1,2
,8.4,11.6,0.1,11.8,,GENNEVILLIERS,2025.0,8.0,24.0,1.0,48.333333333333336,3,3,1,3
,5.8,8.7,0.1,8.9,,GENNEVILLIERS,2025.0,8.0,24.0,2.0,36.25,4,3,3,2
,5.3,9.3,0.2,9.5,,GENNEVILLIERS,2025.0,8.0,24.0,3.0,38.75000000000001,3,2,4,1
,4.3,9.1,0.2,9.4,,GENNEVILLIERS,2025.0,8.0,24.0,4.0,37.91666666666667,3,3,3,3
,4.0,8.3,0.2,8.7,,GENNEVILLIERS,2025.0,8.0,24.0,5.0,34.583333333333336,1,1,2,3
,3.8,9.9,0.5,10.6,,GENNEVILLIERS,2025.0,8.0,24.0,6.0,41.25000000000001,1,2,2,2
,3.5,8.2,1.1,9.9,,GENNEVILLIERS,2025.0,8.0,24.0,7.0,34.166666666666664,1,3,1,1
,3.5,7.8,1.5,10.2,,GENNEVILLIERS,2025.0,8.0,24.0,8.0,32.5,3,3,4,4
,3.6,6.1,1.1,7.8,,GENNEVILLIERS,2025.0,8.0,24.0,9.0,25.416666666666668,1,2,4,3
,3.0,4.4,0.8,5.5,,GENNEVILLIERS,2025.0,8.0,24.0,10.0,18.333333333333336,4,4,1,2
,3.1,4.7,0.6,5.6,,GENNEVILLIERS,2025.0,8.0,24.0,11.0,19.583333333333336,4,1,3,3
,4.7,5.2,0.6,6.0,,GENNEVILLIERS,2025.0,8.0,24.0,12.0,21.666666666666668,2,2,3,4
,3.4,4.9,0.5,5.6,,GENNEVILLIERS,2025.0,8.0,24.0,13.0,20.416666666666668,3,2,2,4
,3.0,5.1,0.5,5.7,,GENNEVILLIERS,2025.0,8.0,24.0,14.0,21.25,1,3,3,1
,2.8,5.1,0.5,5.8,,GENNEVILLIERS,2025.0,8.0,24.0,15.0,21.25,4,4,3,2
